file_name,period_id,year,month,period_type,period_order,period_start,period_end,percent_inundation,percent_inundation_ssd,percent_inundation_ceq,percent_inundation_eeq,percent_inundation_jon,percent_inundation_lak,percent_inundation_nbg,percent_inundation_uni,percent_inundation_upn,percent_inundation_war,percent_inundation_wbg,percent_inundation_weq,percent_inundation_aby
2012-07-01.tif,2012-07-mid,2012,7,Mid,0,2012-07-01,2012-07-15,0.005880398671096345,0.012328881624161821,0.0028038022293646993,0.0029942553652720573,0.04360398999252689,0.008447561364360855,0.0022025728604717974,0.029443665511494403,0.004751139890417257,0.002607740872906945,0.0007895989270107731,0.001963653646517329,0.004557715561343131
2012-07-16.tif,2012-07-shm,2012,7,Shm,1,2012-07-16,2012-07-31,0.007879660391288299,0.01649887623753181,0.002667031388907885,0.006625298070669846,0.056568216525327356,0.01129377476205656,0.002330258243687554,0.03613661014258882,0.010626205346309564,0.004529234147680483,0.0002920434387574092,0.0020512050829862545,0.0020463212724397732
2012-08-01.tif,2012-08-mid,2012,8,Mid,0,2012-08-01,2012-08-15,0.012122554448135843,0.025332639882113293,0.0021883334473090338,0.00853566009104704,0.08629820970205024,0.021972767430210847,0.00705461742267054,0.05478691039919579,0.012593075085890902,0.0168816909140818,0.0010924587894258642,0.0012382274586319462,0.0012091898428053204
2012-08-16.tif,2012-08-shm,2012,8,Shm,1,2012-08-16,2012-08-31,0.0190203026947213,0.03954993777513606,0.004239896054161253,0.008630500758725342,0.11264905611333138,0.05177831413088028,0.027739649503623072,0.11438850824052274,0.013883035109902039,0.0540488608289871,0.0013628693808679098,0.0029767488399434668,0.012091898428053204
2012-09-01.tif,2012-09-mid,2012,9,Mid,0,2012-09-01,2012-09-15,0.016679955703211517,0.03444192655608597,0.0023934897079942556,0.013657056145675266,0.09844201839035643,0.03278837834145453,0.025983975484406424,0.08682309991799159,0.011443605757564148,0.054652758715344495,0.002347163933716956,0.0012757495028329143,0.035252534647939725
2012-09-16.tif,2012-09-shm,2012,9,Shm,1,2012-09-16,2012-09-30,0.016583241048357327,0.034514677018902734,0.003328090451115822,0.019333947539562107,0.08588393930532541,0.04868163395418735,0.0417211989657484,0.0842570302372953,0.016348008225091637,0.05116662091682679,0.0031043135897546835,0.002213800607857116,0.010882708585247884
2012-10-01.tif,2012-10-mid,2012,10,Mid,0,2012-10-01,2012-10-15,0.015624953857511998,0.03246063735596956,0.001983177186623812,0.005473661391719055,0.05988237969912597,0.04360398925269821,0.03757142401123632,0.09520912145181344,0.03522484897250214,0.08767499313752401,0.0032881927919352744,0.002313859392393031,0.014882336526834712
2012-10-16.tif,2012-10-shm,2012,10,Shm,1,2012-10-16,2012-10-31,0.01072720561092654,0.022422621369442328,0.002074357746928355,0.006936917407327119,0.03232121389349189,0.020879821485495696,0.022791840904012515,0.05081876140842835,0.04055072352708278,0.07364809223167719,0.004359018734045775,0.0017635360774454992,0.008929401916100827
2012-11-01.tif,2012-11-mid,2012,11,Mid,0,2012-11-01,2012-11-15,0.009420450350682908,0.01968596566178155,0.002165538307232898,0.005771732061565142,0.02505117457841895,0.013616284894576256,0.01790787499600983,0.03449644189307161,0.03643817770795816,0.06167993412023058,0.01559728291437719,0.0019511462984503395,0.006324993023904753
2012-11-16.tif,2012-11-shm,2012,11,Shm,1,2012-11-16,2012-11-30,0.011924695459579181,0.024467373739249957,0.005881146139643028,0.0034413613700411878,0.019413848003379145,0.027483036568149734,0.02636703163405369,0.05140075659374091,0.06904479098816046,0.05742519901180346,0.013250118980660235,0.004039873425637562,0.002511394288903358
2012-12-01.tif,2012-12-mid,2012,12,Mid,0,2012-12-01,2012-12-15,0.010782576596530084,0.021956708830977455,0.009505573411748616,0.0031161933665727294,0.021728888455664945,0.036613689147957554,0.00951256104957385,0.03872913414989022,0.06797195294838883,0.045978589074938236,0.004953922035218276,0.0023638887846609883,0.0015812482559761883
2012-12-16.tif,2012-12-shm,2012,12,Shm,1,2012-12-16,2012-12-31,0.011878183831672204,0.02488530192989951,0.008434201828170234,0.003549750704530674,0.045480391201221694,0.03308438453481488,0.0042455389919239,0.04288246342689347,0.04912065596383003,0.053719461981883064,0.0029312508112317743,0.008204820331945018,0.005394846990977584
2013-01-01.tif,2013-01-mid,2013,1,Mid,0,2013-01-01,2013-01-15,0.01103875968992248,0.02311452470729548,0.012263785360961043,0.011435074788640798,0.05385515157422751,0.020469966756227514,0.0029048424681584577,0.04153329277003254,0.030460937200659028,0.029124348064781775,0.003753299009215593,0.008642577514289646,0.0029764673053669427
2013-01-16.tif,2013-01-shm,2013,1,Shm,1,2013-01-16,2013-01-31,0.008942783314876338,0.018669007064534303,0.002074357746928355,0.008400173422935184,0.05114208662312766,0.014413224645931054,0.0018833594024324067,0.03759159810587021,0.028289717358264046,0.02064232775185287,0.0005083719119110458,0.0003126837016747339,0.0010231606362198866
2013-02-01.tif,2013-02-mid,2013,2,Mid,0,2013-02-01,2013-02-15,0.005238833517903285,0.01097138894564457,0.00031913196106590075,0.007153696076306092,0.024303863274523184,0.007035839519103785,0.005809684936316915,0.027433136689505568,0.01845536866035736,0.016799341202305793,0.00023796132046900013,3.752204420096807e-05,0.0
2013-02-16.tif,2013-02-shm,2013,2,Shm,1,2013-02-16,2013-02-28,0.004724990771502399,0.009873940474642594,0.0006382639221318015,0.00018968133535660092,0.016928225623030185,0.01580217678400656,0.007852651067769017,0.03013147800322743,0.01811052786185933,0.02201482294811968,0.00020551204949595465,0.0005628306630145211,0.0
2013-03-01.tif,2013-03-mid,2013,3,Mid,0,2013-03-01,2013-03-15,0.0022030269472129937,0.004580183393081586,9.118056030454307e-05,2.709733362237156e-05,0.004825031679500926,0.0036203834418689377,0.008012257796788713,0.0242321631702865,0.006947903495663947,0.013532802635190777,0.000248777744126682,0.00010005878453591485,0.0
2013-03-16.tif,2013-03-shm,2013,3,Shm,1,2013-03-16,2013-03-31,0.001669250645994832,0.003499761626143111,0.0001367708404568146,0.00018968133535660092,0.003907138447541996,0.0030511407623297964,0.0013726178695693811,0.015978413269490226,0.008097372823990702,0.010074114740598408,0.0001297970838921819,1.2507348066989357e-05,0.00018602920658543392
2013-04-01.tif,2013-04-mid,2013,4,Mid,0,2013-04-01,2013-04-15,0.0020819490586932447,0.004363479886818854,0.00045590280152271533,0.0002574246694125298,0.0069126295610358384,0.005988432988751765,0.003319819963609666,0.017830216131848365,0.006053871795854248,0.01152895964864123,5.408211828840912e-05,0.0006003527072154891,0.00046507301646358477
2013-04-16.tif,2013-04-shm,2013,4,Shm,1,2013-04-16,2013-04-30,0.001385751199704688,0.002905374866108191,0.0004103125213704438,0.0006367873401257316,0.005239302076225753,0.0035065349059611095,0.0011172471031378683,0.010925636887913018,0.002669323218003244,0.010266264068075761,3.2449270973045475e-05,0.000175102872937851,0.0
2013-05-01.tif,2013-05-mid,2013,5,Mid,0,2013-05-01,2013-05-15,0.0010143964562569214,0.002126790125749949,0.001686840365634047,0.001043247344461305,0.005702310166682913,0.001343412723712373,0.00035113480384333,0.006507764344858602,0.0009195754626614047,0.0016469942355201758,0.00017306277852290918,0.0010756319337610846,0.0
2013-05-16.tif,2013-05-shm,2013,5,Shm,1,2013-05-16,2013-05-31,0.0010424510889627168,0.0021716787091900862,0.0012993229843397387,0.00024387600260134402,0.006165318257140072,0.0031649892982376247,9.576403741181728e-05,0.008597656146662786,0.00039592832420143814,0.0015920944276695032,9.734781291913641e-05,0.00046277187847860616,9.301460329271696e-05
2013-06-01.tif,2013-06-mid,2013,6,Mid,0,2013-06-01,2013-06-15,0.0013525286083425618,0.0028341722854790074,0.0017324306457863184,0.0006503360069369175,0.008910875004061474,0.002140352475067171,6.384269160787819e-05,0.003888786010952091,0.00242665747091204,0.001674444139445512,0.0002812270150997274,0.001338286243167861,0.0
2013-06-16.tif,2013-06-shm,2013,6,Shm,1,2013-06-16,2013-06-30,0.0021314138058324103,0.004467187993387447,0.00414871549385671,0.0014226100151745068,0.009609448614224908,0.006830912154469694,0.00070226960768666,0.011798629665881855,0.004048686411995351,0.0049958825144111995,0.0008220481979838186,0.001375808287368829,0.0
2013-07-01.tif,2013-07-mid,2013,7,Mid,0,2013-07-01,2013-07-15,0.003707641196013289,0.0077579855242057814,0.004262691194237388,0.0019510080208107522,0.023759625694512135,0.006944760690377522,0.00012768538321575638,0.015290600777757202,0.004891630586101639,0.007603623387318144,0.001168173755029637,0.0016384625967756057,0.00037205841317086783
2013-07-16.tif,2013-07-shm,2013,7,Shm,1,2013-07-16,2013-07-31,0.004103359173126615,0.00859693766988007,0.0011397570038067884,0.0013142206806850206,0.020591675601910518,0.005032105287126007,0.0018833594024324067,0.027168593423454405,0.007101166072774181,0.018803184188855338,0.0013304201098948644,0.002814153315072605,0.00018602920658543392
2013-08-01.tif,2013-08-mid,2013,8,Mid,0,2013-08-01,2013-08-15,0.010703580657069028,0.02232200902724892,0.003008958490049921,0.0015716453500975503,0.06256295285440426,0.013092581629400246,0.011395920452006257,0.057987883918414855,0.011085993077640266,0.05629975295086467,0.0040237096006576385,0.0009755731492251697,0.0024183796856106408
2013-08-16.tif,2013-08-shm,2013,8,Shm,1,2013-08-16,2013-08-31,0.015382059800664451,0.03200401211063023,0.005812760719414621,0.00391556470843269,0.062335510283653375,0.038822350744569425,0.03278322214064545,0.12121372450464274,0.013359387971442073,0.096898160856437,0.005051269848137412,0.003189373757082286,0.0033485257185378106
2013-09-01.tif,2013-09-mid,2013,9,Mid,0,2013-09-01,2013-09-15,0.019150978220745664,0.03982236504015206,0.003442066151496501,0.0016393886841534794,0.06737173863599441,0.03854911425839064,0.05982060203658186,0.1125367053781646,0.019030103324520736,0.19338457315399396,0.00711720676675464,0.003239403149350243,0.01497535113012743
2013-09-16.tif,2013-09-shm,2013,9,Shm,1,2013-09-16,2013-09-30,0.019654485049833886,0.04098637244522045,0.0015044792450249606,0.001043247344461305,0.054334405562595445,0.060112026959333306,0.07309988189102053,0.11235152509192879,0.015824361086631673,0.22443041449354928,0.008923549517587505,0.002639050442134754,0.027625337177936936
2013-10-01.tif,2013-10-mid,2013,10,Mid,0,2013-10-01,2013-10-15,0.021087486157253598,0.04416881822290742,0.0038979689530192164,0.0031703880338174724,0.06292848555739676,0.06407395600892572,0.07096115172215661,0.12393852014496971,0.01482815433541515,0.2315673895141367,0.009215592956344915,0.004702762873187998,0.01255697144451679
2013-10-16.tif,2013-10-shm,2013,10,Shm,1,2013-10-16,2013-10-31,0.01581469176818014,0.03313551398975921,0.002347899427841984,0.0012464773466290917,0.044156350521493325,0.04278427979416185,0.04797778274332046,0.0829343139070395,0.014789838691137591,0.206203678287126,0.00616536148487864,0.0026265430940677647,0.005115803181099433
2013-11-01.tif,2013-11-mid,2013,11,Mid,0,2013-11-01,2013-11-15,0.008609819121447029,0.018008061370432975,0.0015272743851010965,0.0024929546932581834,0.014052701692822562,0.013047042215037115,0.024228301465189773,0.04275019179386789,0.011418061994712441,0.1348888278891024,0.009269675074633324,0.0015759258564406588,0.007069109850246488
2013-11-16.tif,2013-11-shm,2013,11,Shm,1,2013-11-16,2013-11-30,0.010184569952011812,0.021306598312189264,0.00608630240032825,0.00391556470843269,0.021607044221334113,0.01673573477845075,0.02046158266032496,0.04827914605433719,0.027612807642693846,0.12346966785616251,0.006176177908536321,0.001863594861981414,0.01655659938610362
2013-12-01.tif,2013-12-mid,2013,12,Mid,0,2013-12-01,2013-12-15,0.009415282392026578,0.01943985239395459,0.011990243680047414,0.005365272057229568,0.027772362478474186,0.011840247734414135,0.008363392600632043,0.042247559588370676,0.03272156021303498,0.0800164699423552,0.004002076753342275,0.0012882568508999037,0.004371686354757697
2013-12-16.tif,2013-12-shm,2013,12,Shm,1,2013-12-16,2013-12-31,0.014696936138796603,0.030734748716805666,0.012719688162483759,0.018832646867548233,0.07762290021769504,0.021312445921945443,0.005554314169885402,0.059839686780773,0.027740526456952373,0.06870710952511666,0.0039155453640808205,0.001963653646517329,0.001953306669147056
2014-01-01.tif,2014-01-mid,2014,1,Mid,0,2014-01-01,2014-01-15,0.019877445551864156,0.04159623802713128,0.021359046251339213,0.03289616301755907,0.11247035123631283,0.044992941390773714,0.005554314169885402,0.06878124917330229,0.02874950508959475,0.04693933571232501,0.002833902998312638,0.012282215801783548,0.003906613338294112
2014-01-16.tif,2014-01-shm,2014,1,Shm,1,2014-01-16,2014-01-31,0.015620524178663714,0.03266031415816879,0.002553055688527206,0.03414264036418816,0.08246417779510673,0.034291179015437864,0.0060012130111405495,0.07473347265945346,0.02790656091548846,0.03392808125171562,0.0013196036862371825,0.005865946243418008,0.0040926425448795465
2014-02-01.tif,2014-02-mid,2014,2,Mid,0,2014-02-01,2014-02-15,0.009436692506459949,0.019675130486468413,0.0021199480270806263,0.008169846087145025,0.04314910485102512,0.01965025729769115,0.0075015162639256875,0.08055342451257903,0.023308683602181437,0.022865769969805105,0.00038939125167654565,0.0005128012707465636,0.006045949214026602
2014-02-16.tif,2014-02-shm,2014,2,Shm,1,2014-02-16,2014-02-28,0.006492432631967516,0.013590405607048436,0.0007066493423602088,0.0020593973553002386,0.030672255255547974,0.012796575436039893,0.0075015162639256875,0.0595222348615116,0.01518576701533903,0.02017567938512215,0.0003244927097304547,0.0002001175690718297,0.0010231606362198866
2014-03-01.tif,2014-03-mid,2014,3,Mid,0,2014-03-01,2014-03-15,0.002617940199335548,0.005482598708447103,0.0002735416809136292,0.00024387600260134402,0.008049842414790266,0.0065804453754724716,0.002426022281099371,0.03650697071506045,0.005415277724561605,0.012956354652758715,0.000183879202180591,0.0002501469613397871,0.00037205841317086783
2014-03-16.tif,2014-03-shm,2014,3,Shm,1,2014-03-16,2014-03-31,0.002747139165743817,0.005758121737838289,0.0002051562606852219,0.0005419466724474311,0.008399129219871982,0.007810009563277016,0.003351741309413605,0.030343112616068358,0.006104959321557659,0.016250343123799065,0.0004867390645956821,0.0009005290608232337,0.0006511022230490187
2014-04-01.tif,2014-04-mid,2014,4,Mid,0,2014-04-01,2014-04-15,0.0014337393872277593,0.00300289144392642,0.0005014930816749869,0.0011245393453284196,0.006506482113266401,0.003984698756773988,0.00019152807482363457,0.014549879632813947,0.00121332873545602,0.006450727422454021,0.00015142993120754553,0.00041274248621064874,0.0
2014-04-16.tif,2014-04-shm,2014,4,Shm,1,2014-04-16,2014-04-30,0.0011531930601698043,0.0024162440948294543,0.0010029861633499737,0.0005148493388250596,0.004792539883679371,0.0030966801766929277,6.384269160787819e-05,0.013491706568609296,0.0006769097155702006,0.002854790008234971,0.0003569419807035002,0.0012882568508999037,0.0
2014-05-01.tif,2014-05-mid,2014,5,Mid,0,2014-05-01,2014-05-15,0.0018058324104835732,0.0037861198308474344,0.0019375869064715402,0.0006503360069369175,0.009650063359001851,0.007491233662735098,0.00015960672901969546,0.015317055104362319,0.0006130503084409364,0.00337633818281636,0.0006165361484878639,0.0005628306630145211,0.0
2014-05-16.tif,2014-05-shm,2014,5,Shm,1,2014-05-16,2014-05-31,0.0036714654854189737,0.007697618118889735,0.0023023091476897127,0.0007587253414264037,0.026196510381128767,0.007650621613006056,0.00035113480384333,0.019258749768524642,0.0020562729095623075,0.006066428767499314,0.0007679660796954095,0.001475867071904744,0.00037205841317086783
2014-06-01.tif,2014-06-mid,2014,6,Mid,0,2014-06-01,2014-06-15,0.005021040974529347,0.01052714675780597,0.014315347967813263,0.010120854107955777,0.03211814016960717,0.0046222505578578255,0.0005107415328630255,0.019787836300626967,0.0031163390679080937,0.004501784243755147,0.0010383766711374552,0.0010631245856940954,0.0008371314296344527
2014-06-16.tif,2014-06-shm,2014,6,Shm,1,2014-06-16,2014-06-30,0.005118493909191584,0.010731467206567974,0.014452118808270078,0.009551810101885974,0.0275449199077233,0.007992167220729542,0.001021483065726051,0.02621623766567022,0.001864694688174515,0.017128740049409827,0.0006273525721455458,0.0011256613260290421,0.00027904380987815085
2014-07-01.tif,2014-07-mid,2014,7,Mid,0,2014-07-01,2014-07-15,0.008824658545588778,0.018425989561082528,0.0184184731815177,0.017342293518317797,0.041508269162036586,0.0111343868117856,0.0026175503559230056,0.05441654982672416,0.004457386617622642,0.0424650013724952,0.001903690563752001,0.001688491989043563,0.0007441168263417357
2014-07-16.tif,2014-07-shm,2014,7,Shm,1,2014-07-16,2014-07-31,0.008098929494278331,0.016779042913485767,0.01486243132964052,0.009768588770864946,0.02773987068265263,0.012045175099048226,0.0030006065055702747,0.06719398957699532,0.00790579460260291,0.057809497666758164,0.0012222558733180461,0.001225720110564957,0.005394846990977584
2014-08-01.tif,2014-08-mid,2014,8,Mid,0,2014-08-01,2014-08-15,0.010836471022517535,0.022554191355387557,0.009619549112129294,0.012491870799913289,0.030469181531663257,0.020811512363951,0.01059788680690778,0.07068596068887066,0.01648849892077602,0.09387867142465002,0.004380651581361139,0.003439520718422073,0.027625337177936936
2014-08-16.tif,2014-08-shm,2014,8,Shm,1,2014-08-16,2014-08-31,0.01330454042081949,0.027567781760994607,0.013312361804463288,0.011638304790808584,0.043465899860285276,0.03338039072817524,0.01838669518306892,0.07560646543742229,0.030665287303472673,0.07104035135877025,0.00611127936659023,0.0033644766300201367,0.037205841317086784
2014-09-01.tif,2014-09-mid,2014,9,Mid,0,2014-09-01,2014-09-15,0.023093392395717977,0.04797351264000595,0.007727552485810025,0.014226100151745068,0.07495045001137213,0.06580445375472471,0.044274906630063525,0.1815031348377027,0.033500644980012005,0.15536645621740325,0.005732704538571367,0.002388903480794967,0.04539112640684587
2014-09-16.tif,2014-09-shm,2014,9,Shm,1,2014-09-16,2014-09-30,0.014157253599114064,0.029389639095789143,0.00253026054845107,0.0020458486884890525,0.026009682555154824,0.04918256751218179,0.05401091710026495,0.11801275098542367,0.023972821436325786,0.12780675267636563,0.0042941201920996845,0.0016634772929095844,0.030787833689889313
2014-10-01.tif,2014-10-mid,2014,10,Mid,0,2014-10-01,2014-10-15,0.022264304171280915,0.04638693339772523,0.004832569696140783,0.00802081075222198,0.07127075413458102,0.052415865931964116,0.05241484981006799,0.19816936059892595,0.036157196316589396,0.1492176777381279,0.006673733396789686,0.002351381436593999,0.01497535113012743
2014-10-16.tif,2014-10-shm,2014,10,Shm,1,2014-10-16,2014-10-31,0.025763012181616834,0.053781166607847146,0.005106111377054412,0.008210492087578583,0.07628261364005588,0.06676078145635048,0.05899064704567945,0.2200470887013571,0.05403783031278338,0.1772714795498216,0.006911694717258686,0.004177454254374445,0.007813226676588224
2014-11-01.tif,2014-11-mid,2014,11,Mid,0,2014-11-01,2014-11-15,0.01718641565153193,0.035943372278049175,0.004194305774008982,0.0029129633644049426,0.04245865418981707,0.03925497518101917,0.05177642289398921,0.14742996217031296,0.04190454295822318,0.12344221795223717,0.008252931250811231,0.0033394619338861582,0.009115431122686262
2014-11-16.tif,2014-11-shm,2014,11,Shm,1,2014-11-16,2014-11-30,0.015526024363233665,0.032428131830030155,0.005425243338120313,0.0008671146759158899,0.028089157487734346,0.032241905369096956,0.04066779455421841,0.14708605592444643,0.040333601542843274,0.12972824595113916,0.011216631333016052,0.0025514990056658285,0.007069109850246488
2014-12-01.tif,2014-12-mid,2014,12,Mid,0,2014-12-01,2014-12-15,0.014795127353266888,0.03090656363962826,0.012628507602179215,0.0047826793843485805,0.027585534652500243,0.018876087253517918,0.021993807258914037,0.1265574984788762,0.05834195435329578,0.10881141916003294,0.00788517284645005,0.002676572486335722,0.011719840014882337
2014-12-16.tif,2014-12-shm,2014,12,Shm,1,2014-12-16,2014-12-31,0.017686969361387965,0.03699438428342342,0.023798126239485743,0.016068718838066334,0.06527601780550411,0.03488319140215857,0.006256583777572063,0.10669029919843391,0.04318173110080846,0.09165522920669777,0.004315753039415048,0.010906407514414719,0.014324248907078412
2015-01-01.tif,2015-01-mid,2015,1,Mid,0,2015-01-01,2015-01-15,0.02030343300110742,0.042503296989059566,0.020766372609359686,0.02536310427053978,0.11806706306657569,0.01826130515961565,0.003958246879688447,0.08520938599507949,0.04682171730717652,0.05640955256656602,0.0006165361484878639,0.003764711768163796,0.014324248907078412
2015-01-16.tif,2015-01-shm,2015,1,Shm,1,2015-01-16,2015-01-31,0.01838316722037652,0.03853143129570122,0.007659167065581618,0.022517884240190765,0.08779283230984176,0.03686415592695478,0.0052670220576499505,0.09732546758022274,0.0561707345109008,0.057370299203952785,0.0007463332323800458,0.002501469613397871,0.00827829969305181
2015-02-01.tif,2015-02-mid,2015,2,Mid,0,2015-02-01,2015-02-15,0.01433517903285345,0.029999504677699972,0.0031229341904306,0.018615868198569262,0.06129577281736361,0.03782048362858054,0.0034794266926293613,0.0941774027142139,0.04974647815369682,0.029975295086467197,0.0014602171937870463,0.00027516165747376586,0.004464700958050414
2015-02-16.tif,2015-02-shm,2015,2,Shm,1,2015-02-16,2015-02-28,0.009728313030638612,0.020348459238070472,0.0010029861633499737,0.005446564058096683,0.033905188939792705,0.030465868208934835,0.006192741085964184,0.0861881960794688,0.03625937136799622,0.02679110623112819,0.00019469562583827283,0.00023763961327279777,0.0013022044460980374
2015-03-01.tif,2015-03-mid,2015,3,Mid,0,2015-03-01,2015-03-15,0.0031148025101513472,0.0065196797741330316,0.00022795140076135767,0.0005148493388250596,0.005361146310556585,0.005874584452843936,0.004979729945414499,0.04484008359567207,0.01222269052454117,0.013670052154817458,6.489854194609095e-05,0.00012507348066989355,0.00037205841317086783
2015-03-16.tif,2015-03-shm,2015,3,Shm,1,2015-03-16,2015-03-31,0.0030623846437799924,0.006415971667564438,0.0004103125213704438,0.00017613266854541514,0.005945998635344576,0.009768204380891661,0.0035432693842372396,0.04642734319197905,0.007305516175587826,0.01534449629426297,0.0001297970838921819,0.0006003527072154891,0.0
2015-04-01.tif,2015-04-mid,2015,4,Mid,0,2015-04-01,2015-04-15,0.0012513842746400886,0.00262366030796664,0.00025074654083749343,0.001842618686321266,0.004378269486954544,0.0022086615966118678,0.0018833594024324067,0.01616359355572604,0.0011750130911784614,0.0037057370299203953,8.653138926145459e-05,0.0006128600552824785,0.0
2015-04-16.tif,2015-04-shm,2015,4,Shm,1,2015-04-16,2015-04-30,0.0028039867109634553,0.005878856548470383,0.00034192710114203654,0.004769130717537394,0.008171686649121096,0.006671524204198734,0.0012449324863536247,0.032009735192190684,0.005977240507299131,0.01232500686247598,6.489854194609095e-05,0.0004002351381436594,0.0
2015-05-01.tif,2015-05-mid,2015,5,Mid,0,2015-05-01,2015-05-15,0.004070136581764488,0.00851489991393775,0.0018464063461669973,0.0036581400390201606,0.02489683854826656,0.007263536590919441,0.00019152807482363457,0.027221502076664638,0.005287558910303076,0.004199835300576448,0.0008869467399299096,0.001538403812239691,0.00213933587573249
2015-05-16.tif,2015-05-shm,2015,5,Shm,1,2015-05-16,2015-05-31,0.004112218530823182,0.008617060138318752,0.002461875128222663,0.0014361586819856926,0.024612535334827955,0.006421057425201512,0.00019152807482363457,0.039734398560884635,0.004597877313307023,0.004282185012352457,0.000183879202180591,0.0006378747514164571,0.0009301460329271695
2015-06-01.tif,2015-06-mid,2015,6,Mid,0,2015-06-01,2015-06-15,0.00432484311554079,0.009067493854907715,0.002461875128222663,0.0009755040104053761,0.029559411248659715,0.00601120269593333,0.0005426628786669646,0.03163937461971905,0.004431842854770936,0.004831183090859182,0.0002595941677843638,0.0005878453591484997,0.0006511022230490187
2015-06-16.tif,2015-06-shm,2015,6,Shm,1,2015-06-16,2015-06-30,0.005102990033222591,0.010694318034065791,0.002256718867537441,0.0008535660091047041,0.032654254800662835,0.007696161027369188,0.0005745842244709037,0.04100420623793021,0.0063093094243713045,0.0059017293439472965,0.0006057197248301821,0.0012132127624979675,0.0006511022230490187
2015-07-01.tif,2015-07-mid,2015,7,Mid,0,2015-07-01,2015-07-15,0.0028438538205980066,0.0059624421866002935,0.002097152887004491,0.0003522653370908303,0.012111316892484647,0.008811876679265905,0.0007661122992945383,0.031401285680273006,0.004074230174847057,0.006450727422454021,0.0006489854194609094,0.0007129188398183933,0.0006511022230490187
2015-07-16.tif,2015-07-shm,2015,7,Shm,1,2015-07-16,2015-07-31,0.004609080841638981,0.009634018735565998,0.0022111285873851693,0.0014226100151745068,0.01761867628423823,0.01589325561273282,0.002298336897883615,0.04666543213142509,0.004904402467527491,0.016716991490529784,0.002520226712239865,0.0018010581216464673,0.0012091898428053204
